15,27,6
16,27,6
17,27,6
17,27,5
18,27,5
19,27,5
19,27,6
20,27,6
20,27,7
21,27,7
22,27,8
22,27,7
23,27,7
23,27,8
24,27,8
24,27,7
25,27,7
26,27,7
26,27,6
27,27,6
28,27,6
29,27,6
-30,27,5
-30,27,6
-29,27,6
-29,27,7
-28,27,7
-28,27,6
-27,27,6
-27,27,5
-26,27,5
-26,27,6
-25,27,6
-24,27,6
-24,27,7
-23,27,7
-22,27,7
-21,27,7
-20,27,7
-19,27,7
-18,27,6
-17,27,6
-16,27,5
-16,27,4
-15,27,4
-15,27,5
-14,27,6
-13,27,6
-13,27,7
-12,27,7
-11,27,7
-11,27,8
-10,27,7
-9,27,7
-8,27,7
-7,27,7
-6,27,7
-5,27,7
-5,27,6
-4,27,6
-4,27,5
-3,27,5
-2,27,5
-1,27,5
0,27,6
1,27,7
1,27,6
2,27,6
2,27,5
3,27,5
4,27,5
4,27,4
4,27,3
5,27,3
5,27,2
6,27,2
6,27,1
7,27,2
7,27,3
7,27,4
8,27,4
9,27,4
10,27,4
11,27,5
12,27,5
13,27,5
13,27,6
14,27,6
14,27,7
15,27,7
16,27,6
17,27,6
17,27,5
18,27,5
19,27,5
19,27,6
20,27,6
20,27,7
21,27,7
21,27,8
22,27,8
22,27,7
23,27,7
23,27,8
24,27,8
24,27,7
25,27,7
26,27,7
26,27,6
27,27,6
28,27,6
29,27,6
-30,27,5
-30,27,6
-29,27,6
-29,27,7
-28,27,7
-28,27,6
-27,27,6
-27,27,5
-27,27,6
-26,27,6
-25,27,6
-24,27,6
-24,27,7
-23,27,7
-22,27,7
-21,27,7
-20,27,7
-19,27,7
-19,27,6
-18,27,6
-17,27,6
-17,27,5
-16,27,4
-15,27,4
-15,27,5
-15,27,6
-14,27,6
-13,27,7
-12,27,7
-11,27,7
-11,27,8
-10,27,7
-9,27,7
-8,27,7
-7,27,7
-6,27,7
-5,27,7
-5,27,6
-4,27,6
-4,27,5
-3,27,5
-2,27,5
-1,27,5
0,27,6
1,27,6
2,27,5
3,27,5
4,27,5
4,27,4
4,27,3
5,27,3
5,27,2
6,27,2
6,27,1
7,27,2
7,27,3
7,27,4
8,27,4
9,27,4
10,27,5
11,27,5
11,27,6
12,27,6
12,27,5
12,27,6
13,27,6
13,27,5
14,27,6
14,27,7
15,27,7
15,27,6
16,27,6
17,27,6
17,27,5
18,27,5
19,27,5
19,27,6
20,27,6
20,27,7
21,27,7
21,27,8
22,27,8
22,27,7
23,27,7
24,27,7
25,27,7
26,27,7
26,27,6
27,27,6
28,27,6
29,27,6
29,27,5
29,27,6
-30,26,5
-30,26,6
-29,26,6
-28,26,7
-28,26,6
-27,26,5
-27,26,6
-26,26,6
-25,26,6
-24,26,6
-24,26,7
-23,26,7
-22,26,7
-21,26,7
-20,26,7
-19,26,7
-19,26,6
-18,26,6
-17,26,5
-17,26,4
-16,26,4
-15,26,5
-15,26,6
-14,26,6
-14,26,7
-13,26,7
-12,26,7
-11,26,7
-11,26,8
-10,26,8
-10,26,7
-9,26,7
-8,26,7
-7,26,7
-6,26,7
-5,26,7
-5,26,6
-4,26,6
-4,26,5
-3,26,5
-2,26,5
-1,26,5
0,26,5
0,26,6
1,26,6
1,26,5
2,26,5
3,26,5
4,26,5
4,26,4
4,26,3
5,26,2
6,26,2
7,26,3
7,26,4
8,26,4
9,26,4
9,26,5
10,26,4
10,26,5
11,26,5
11,26,6
12,26,6
13,26,6
13,26,5
14,26,5
14,26,6
14,26,7
15,26,7
15,26,6
16,26,6
16,26,5
17,26,5
18,26,4
18,26,5
19,26,5
19,26,6
20,26,6
20,26,7
21,26,7
22,26,7
23,26,7
24,26,7
25,26,7
25,26,6
25,26,7
26,26,7
26,26,6
27,26,6
28,26,6
29,26,6
29,26,5
-30,26,6
-29,26,6
-28,26,7
-28,26,6
-27,26,5
-27,26,6
-26,26,6
-25,26,7
-24,26,6
-24,26,7
-23,26,7
-22,26,7
-21,26,7
-21,26,8
-20,26,7
-19,26,6
-18,26,6
-18,26,5
-17,26,5
-17,26,4
-16,26,4
-16,26,5
-15,26,5
-15,26,6
-14,26,6
-14,26,7
-13,26,8
-13,26,7
-12,26,7
-11,26,7
-11,26,8
-10,26,7
-9,26,7
-9,26,8
-8,26,7
-7,26,7
-6,26,7
-5,26,6
-4,26,6
-4,26,5
-3,26,5
-2,26,5
-1,26,5
0,26,5
0,26,6
1,26,5
2,26,5
3,26,5
4,26,4
4,26,3
4,26,2
5,26,2
6,26,2
7,26,3
7,26,4
8,26,4
8,26,5
9,26,4
9,26,5
10,26,5
11,26,6
12,26,6
13,26,6
14,26,5
14,26,6
15,26,6
15,26,5
16,26,5
17,26,5
17,26,4
18,26,4
18,26,5
19,26,5
19,26,6
20,26,6
20,26,7
21,26,7
22,26,7
23,26,7
24,26,7
25,26,7
25,26,6
26,26,6
27,26,6
28,26,6
29,26,6
29,26,5
-30,26,6
-29,26,6
-28,26,7
-28,26,6
-27,26,5
-26,26,6
-25,26,7
-25,26,6
-24,26,6
-24,26,7
-23,26,7
-22,26,7
-21,26,7
-20,26,7
-19,26,6
-18,26,5
-18,26,4
-17,26,4
-16,26,4
-16,26,5
-15,26,6
-14,26,7
-13,26,8
-13,26,7
-12,26,7
-11,26,7
-11,26,8
-11,26,7
-10,26,7
-9,26,8
-8,26,7
-8,26,8
-7,26,7
-6,26,7
-6,26,6
-5,26,6
-4,26,6
-4,26,5
-3,26,5
-2,26,5
-1,26,5
0,26,5
1,26,5
2,26,5
3,26,5
3,26,4
4,26,4
4,26,3
4,26,2
5,26,2
6,26,2
7,26,2
7,26,3
7,26,4
8,26,4
9,26,4
9,26,5
10,26,5
11,26,6
11,26,7
12,26,7
12,26,6
13,26,6
14,26,6
14,26,5
15,26,5
16,26,5
16,26,4
17,26,4
18,26,4
18,26,5
19,26,5
19,26,6
20,26,6
20,26,7
21,26,7
22,26,7
23,26,7
23,26,6
23,26,7
24,26,7
25,26,7
25,26,6
26,26,6
27,26,6
28,26,6
29,26,5
-30,26,6
-29,26,6
-28,26,7
-28,26,6
-27,26,5
-26,26,6
-25,26,6
-24,26,6
-24,26,7
-24,26,8
-23,26,7
-22,26,8
-22,26,7
-21,26,7
-21,26,6
-20,26,6
-19,26,6
-19,26,5
-18,26,5
-18,26,4
-17,26,4
-16,26,5
-15,26,6
-15,26,7
-14,26,7
-13,26,8
-12,26,7
-11,26,7
-11,26,8
-11,26,7
-10,26,7
-10,26,8
-9,26,8
-8,26,7
-7,26,7
-6,26,7
-6,26,6
-5,26,6
-4,26,6
-4,26,5
-3,26,5
-2,26,5
-1,26,5
0,26,5
1,26,5
2,26,5
3,26,5
3,26,4
4,26,4
4,26,3
4,26,2
5,26,2
6,26,2
7,26,2
7,26,3
7,26,4
8,26,4
9,26,4
10,26,5
10,26,6
11,26,6
11,26,7
12,26,7
13,26,6
14,26,6
14,26,5
15,26,5
16,26,4
16,26,5
17,26,5
17,26,4
18,26,4
18,26,5
19,26,5
19,26,6
20,26,6
20,26,7
21,26,7
21,26,6
22,26,6
22,26,7
23,26,7
23,26,6
24,26,6
25,26,7
25,26,6
26,26,6
27,26,6
28,26,6
28,26,5
29,26,5
-30,25,6
-29,25,6
-28,25,6
-28,25,7
-28,25,6
-27,25,5
-26,25,5
-26,25,6
-25,25,6
-24,25,6
-24,25,7
-23,25,7
-22,25,7
-21,25,6
-20,25,6
-19,25,5
-18,25,5
-18,25,4
-17,25,4
-17,25,5
-16,25,5
-16,25,6
-15,25,6
-15,25,7
-14,25,7
-13,25,8
-12,25,8
-12,25,7
-11,25,8
-10,25,8
-9,25,8
-8,25,7
-7,25,7
-6,25,7
-6,25,6
-5,25,6
-4,25,5
-3,25,5
-2,25,5
-2,25,4
-1,25,5
0,25,5
1,25,5
2,25,5
2,25,4
3,25,4
4,25,4
4,25,3
4,25,2
5,25,2
6,25,2
6,25,3
7,25,2
7,25,3
7,25,4
8,25,4
9,25,4
10,25,5
10,25,6
11,25,6
11,25,7
12,25,7
13,25,7
14,25,7
14,25,6
14,25,5
15,25,5
15,25,4
16,25,5
17,25,5
17,25,4
18,25,4
19,25,5
19,25,6
20,25,6
20,25,7
21,25,7
21,25,6
22,25,6
22,25,7
22,25,6
23,25,6
24,25,6
25,25,6
26,25,6
27,25,6
28,25,6
28,25,5
29,25,5
-30,25,6
-29,25,6
-28,25,6
-28,25,7
-28,25,6
-27,25,5
-26,25,5
-26,25,6
-25,25,6
-24,25,6
-24,25,7
-23,25,7
-22,25,7
-22,25,6
-21,25,6
-20,25,6
-20,25,5
-19,25,5
-18,25,5
-18,25,4
-17,25,5
-16,25,5
-16,25,6
-16,25,7
-15,25,7
-14,25,7
-14,25,8
-13,25,8
-13,25,7
-12,25,8
-11,25,8
-10,25,8
-9,25,8
-9,25,7
-8,25,8
-8,25,7
-7,25,6
-6,25,6
-5,25,6
-5,25,5
-4,25,5
-3,25,5
-3,25,4
-2,25,4
-1,25,4
-1,25,5
0,25,5
1,25,5
2,25,4
3,25,4
4,25,4
4,25,3
4,25,2
5,25,2
5,25,3
6,25,3
7,25,2
7,25,3
8,25,4
9,25,4
9,25,5
10,25,5
10,25,6
11,25,6
11,25,7
12,25,7
13,25,7
14,25,7
14,25,6
14,25,5
15,25,5
16,25,5
17,25,5
17,25,4
18,25,4
19,25,5
19,25,6
20,25,6
20,25,5
20,25,6
21,25,6
22,25,6
22,25,7
22,25,6
23,25,6
24,25,6
25,25,6
26,25,6
26,25,5
26,25,6
27,25,6
28,25,5
29,25,5
29,25,4
-30,25,6
-29,25,6
-28,25,7
-28,25,6
-27,25,5
-26,25,5
-26,25,6
-25,25,6
-24,25,6
-24,25,7
-24,25,6
-23,25,6
-23,25,7
-22,25,7
-22,25,6
-21,25,6
-21,25,5
-20,25,5
-19,25,5
-19,25,6
-18,25,6
-18,25,5
-17,25,5
-17,25,6
-16,25,6
-16,25,7
-15,25,7
-14,25,7
-13,25,7
-12,25,7
-12,25,8
-11,25,8
-11,25,7
-10,25,7
-10,25,8
-10,25,7
-9,25,7
-8,25,7
-8,25,6
-7,25,6
-6,25,6
-5,25,6
-5,25,5
-4,25,5
-3,25,5
-3,25,4
-2,25,4
-1,25,4
-1,25,5
-1,25,4
0,25,4
1,25,5
1,25,4
2,25,4
3,25,4
4,25,4
4,25,3
4,25,2
5,25,2
5,25,3
6,25,4
6,25,3
7,25,2
7,25,3
8,25,4
9,25,4
9,25,5
10,25,6
11,25,7
12,25,7
13,25,7
14,25,7
14,25,6
14,25,5
15,25,5
16,25,5
17,25,5
17,25,4
18,25,4
19,25,5
19,25,6
20,25,5
20,25,6
21,25,6
22,25,6
22,25,7
22,25,6
23,25,5
23,25,6
24,25,6
25,25,6
25,25,5
26,25,5
27,25,6
27,25,5
28,25,5
29,25,4
-30,24,6
-29,24,6
-28,24,6
-28,24,7
-28,24,6
-27,24,5
-26,24,5
-26,24,6
-25,24,6
-24,24,6
-23,24,6
-22,24,7
-22,24,6
-21,24,6
-21,24,5
-20,24,5
-19,24,5
-19,24,6
-19,24,7
-18,24,6
-18,24,5
-17,24,5
-17,24,6
-16,24,6
-16,24,7
-15,24,7
-15,24,8
-14,24,8
-14,24,7
-13,24,7
-12,24,7
-12,24,8
-11,24,8
-11,24,7
-10,24,7
-9,24,6
-8,24,6
-7,24,6
-7,24,5
-6,24,6
-6,24,5
-5,24,5
-4,24,5
-3,24,4
-2,24,4
-1,24,4
0,24,4
1,24,4
2,24,4
3,24,4
4,24,3
4,24,2
5,24,2
5,24,3
5,24,4
6,24,4
6,24,3
7,24,3
7,24,2
7,24,3
8,24,3
8,24,4
9,24,4
9,24,5
10,24,6
10,24,7
11,24,7
12,24,7
13,24,7
14,24,6
14,24,5
15,24,5
16,24,5
16,24,6
17,24,6
17,24,5
17,24,4
18,24,4
19,24,4
19,24,5
20,24,5
21,24,6
22,24,6
23,24,5
23,24,6
24,24,6
24,24,5
25,24,5
26,24,5
27,24,5
28,24,5
28,24,4
29,24,4
-30,24,7
-30,24,6
-29,24,6
-28,24,6
-28,24,7
-28,24,6
-27,24,5
-26,24,5
-25,24,5
-25,24,6
-24,24,6
-23,24,6
-22,24,7
-22,24,6
-21,24,6
-21,24,5
-20,24,5
-20,24,6
-19,24,6
-18,24,7
-18,24,6
-18,24,5
-18,24,6
-17,24,6
-17,24,7
-16,24,6
-16,24,7
-16,24,8
-15,24,7
-15,24,8
-14,24,7
-13,24,7
-13,24,6
-12,24,6
-12,24,7
-11,24,7
-10,24,6
-9,24,6
-8,24,6
-7,24,6
-7,24,5
-6,24,5
-5,24,5
-4,24,5
-4,24,4
-3,24,4
-2,24,4
-1,24,4
-1,24,3
0,24,3
0,24,4
1,24,4
2,24,4
3,24,4
3,24,3
4,24,2
5,24,2
5,24,3
5,24,4
6,24,4
7,24,3
7,24,2
7,24,3
8,24,3
8,24,4
9,24,4
9,24,5
9,24,6
10,24,6
10,24,7
11,24,7
11,24,6
11,24,7
12,24,7
12,24,6
12,24,7
13,24,6
14,24,6
14,24,5
15,24,5
16,24,5
16,24,6
17,24,6
17,24,5
17,24,4
18,24,4
19,24,4
19,24,5
20,24,5
20,24,6
20,24,5
21,24,6
22,24,6
23,24,5
23,24,6
24,24,6
25,24,6
25,24,5
26,24,5
27,24,5
27,24,4
28,24,4
29,24,4
-30,24,7
-30,24,5
-30,24,6
-30,24,5
-29,24,5
-29,24,6
-28,24,6
-27,24,5
-26,24,5
-25,24,5
-25,24,6
-24,24,6
-23,24,6
-23,24,7
-22,24,7
-22,24,6
-21,24,6
-21,24,5
-20,24,5
-20,24,6
-19,24,6
-18,24,6
-18,24,7
-18,24,6
-17,24,6
-17,24,7
-16,24,6
-16,24,7
-16,24,8
-15,24,7
-14,24,7
-13,24,6
-12,24,6
-11,24,6
-10,24,6
-9,24,6
-8,24,6
-7,24,6
-7,24,5
-6,24,5
-5,24,5
-4,24,4
-3,24,4
-2,24,4
-2,24,3
-2,24,4
-1,24,3
0,24,3
1,24,3
1,24,4
2,24,4
2,24,3
3,24,3
3,24,2
4,24,2
5,24,2
5,24,3
6,24,4
6,24,3
7,24,3
7,24,2
7,24,3
8,24,3
8,24,4
9,24,4
9,24,5
9,24,6
10,24,6
11,24,6
12,24,6
13,24,5
14,24,6
14,24,5
15,24,5
16,24,6
17,24,6
17,24,5
18,24,4
19,24,4
19,24,5
20,24,5
20,24,6
21,24,5
21,24,6
22,24,6
23,24,5
24,24,6
25,24,6
26,24,5
26,24,4
27,24,4
28,24,4
29,24,4
-30,23,6
-30,23,5
-29,23,5
-29,23,6
-28,23,6
-27,23,6
-27,23,5
-26,23,5
-25,23,6
-24,23,6
-23,23,6
-22,23,6
-21,23,6
-21,23,5
-20,23,5
-20,23,6
-19,23,6
-18,23,6
-17,23,6
-17,23,7
-16,23,7
-15,23,7
-14,23,7
-13,23,6
-12,23,6
-11,23,6
-10,23,6
-9,23,6
-8,23,6
-7,23,6
-7,23,5
-6,23,5
-5,23,5
-5,23,4
-4,23,4
-3,23,4
-3,23,3
-2,23,3
-1,23,3
-1,23,2
0,23,2
1,23,2
1,23,3
2,23,3
3,23,2
4,23,2
5,23,3
5,23,4
6,23,4
6,23,3
7,23,3
8,23,3
8,23,4
9,23,4
9,23,5
9,23,6
10,23,6
11,23,5
12,23,5
13,23,5
14,23,5
15,23,5
16,23,6
17,23,6
17,23,5
18,23,4
19,23,4
20,23,5
20,23,6
21,23,5
22,23,6
22,23,5
23,23,5
24,23,5
25,23,5
25,23,6
26,23,6
26,23,5
27,23,4
28,23,4
29,23,4
-30,23,6
-30,23,5
-29,23,5
-29,23,6
-28,23,5
-28,23,6
-27,23,6
-27,23,5
-26,23,5
-25,23,6
-24,23,6
-23,23,6
-22,23,6
-21,23,6
-21,23,5
-20,23,5
-20,23,6
-19,23,6
-18,23,6
-17,23,6
-16,23,7
-15,23,7
-14,23,7
-14,23,6
-13,23,6
-12,23,6
-11,23,6
-10,23,6
-9,23,6
-8,23,6
-7,23,5
-6,23,5
-5,23,4
-4,23,4
-3,23,4
-3,23,3
-2,23,2
-2,23,3
-2,23,2
-1,23,2
0,23,2
0,23,3
1,23,3
1,23,2
1,23,3
2,23,3
2,23,2
3,23,2
4,23,2
5,23,3
6,23,4
6,23,3
7,23,3
8,23,3
8,23,4
9,23,4
9,23,5
10,23,5
11,23,5
12,23,5
13,23,5
14,23,5
14,23,6
15,23,6
16,23,6
17,23,6
17,23,5
18,23,5
18,23,4
19,23,4
20,23,4
20,23,5
21,23,5
22,23,5
23,23,5
24,23,5
25,23,5
25,23,6
26,23,6
26,23,4
27,23,4
28,23,4
29,23,4
-30,23,5
-29,23,5
-28,23,5
-27,23,5
-27,23,6
-27,23,5
-26,23,5
-25,23,6
-24,23,6
-23,23,6
-22,23,6
-21,23,5
-20,23,5
-20,23,6
-19,23,6
-18,23,6
-17,23,6
-17,23,7
-16,23,7
-15,23,7
-15,23,6
-14,23,6
-13,23,6
-12,23,6
-11,23,6
-10,23,6
-9,23,6
-8,23,6
-7,23,5
-6,23,5
-6,23,4
-5,23,4
-5,23,3
-4,23,3
-3,23,3
-2,23,2
-2,23,3
-2,23,2
-1,23,2
0,23,3
1,23,2
1,23,3
2,23,2
3,23,2
4,23,2
4,23,3
5,23,3
6,23,4
6,23,3
7,23,3
7,23,2
7,23,3
8,23,3
8,23,4
9,23,4
9,23,5
10,23,5
11,23,5
11,23,4
11,23,5
12,23,5
13,23,5
14,23,5
14,23,6
15,23,6
16,23,6
16,23,7
16,23,6
17,23,6
17,23,5
18,23,5
18,23,4
19,23,4
20,23,4
21,23,4
22,23,4
23,23,4
24,23,4
24,23,5
25,23,5
26,23,5
26,23,4
27,23,4
28,23,4
29,23,4
-30,23,5
-29,23,5
-28,23,5
-27,23,5
-26,23,5
-25,23,6
-24,23,6
-23,23,6
-22,23,6
-22,23,5
-21,23,5
-20,23,5
-19,23,6
-18,23,6
-17,23,6
-17,23,7
-16,23,7
-15,23,7
-15,23,6
-14,23,6
-13,23,6
-12,23,6
-11,23,6
-10,23,6
-10,23,5
-10,23,6
-9,23,6
-8,23,6
-8,23,5
-7,23,5
-6,23,5
-6,23,4
-5,23,4
-5,23,3
-4,23,3
-3,23,3
-3,23,2
-2,23,3
-2,23,2
-1,23,2
-1,23,3
0,23,4
0,23,3
1,23,2
2,23,2
2,23,3
2,23,2
3,23,2
4,23,2
4,23,3
5,23,3
5,23,4
6,23,4
6,23,3
7,23,3
7,23,2
8,23,3
9,23,4
10,23,4
11,23,4
11,23,5
12,23,5
13,23,5
14,23,5
14,23,6
15,23,6
16,23,6
16,23,5
17,23,5
18,23,5
18,23,4
19,23,4
20,23,4
21,23,4
22,23,4
23,23,4
24,23,4
25,23,4
25,23,5
26,23,5
26,23,4
27,23,4
28,23,4
29,23,4
29,23,5
-30,22,5
-29,22,5
-28,22,5
-27,22,5
-26,22,5
-25,22,5
-25,22,6
-24,22,6
-23,22,6
-22,22,6
-22,22,5
-21,22,5
-20,22,5
-19,22,5
-19,22,6
-18,22,6
-17,22,6
-17,22,7
-16,22,7
