-320,320,0
-310,320,17.520468431034928
-300,320,19.219988872514808
-290,320,39.07737690119865
-280,320,48.94961242828583
-270,320,63.9796434914085
-260,320,82.09727990589232
-250,320,96.56152898036909
-240,320,119.68875744096934
-230,320,109.36565149537245
-220,320,108.7550286607121
-210,320,111.46471993508408
-200,320,120.24726539874467
-190,320,117.18883801286448
-180,320,117.76805301288228
-170,320,115.68391147187099
-160,320,97.92386568494591
-150,320,111.92429001618086
-140,320,125.45625446939624
-130,320,131.9561690401577
-120,320,143.56393574588384
-110,320,142.0579943536893
-100,320,146.61657589720298
-90,320,149.2905486829759
-80,320,150.9633474475401
-70,320,155.65270563373238
-60,320,162.96019904101428
-50,320,171.7971267518495
-40,320,183.90980677436684
-30,320,171.69184650067038
-20,320,170.11087760728532
-10,320,168.86153376674676
0,320,184.02042275992417
10,320,160.78672742348718
20,320,147.53558771967084
30,320,144.1148505459522
40,320,138.12964320658415
50,320,142.58014477852163
60,320,143.17679144329318
70,320,135.22503956834404
80,320,131.85264084685312
90,320,126.09724660920085
100,320,124.51486836014026
110,320,120.49379025435266
120,320,106.73462939404476
130,320,109.94643626147712
140,320,110.86769546019293
150,320,98.74838324697679
160,320,96.91504439108436
170,320,95.83450365957168
180,320,91.16850186470114
190,320,76.94827091992077
200,320,74.42165703645708
210,320,57.713331946551826
220,320,45.94901012724224
230,320,31.237375630597207
240,320,8.276050702897304
250,320,17.183320134490735
260,320,25.856066842850097
270,320,14.471072253143003
280,320,11.423697610124997
290,320,17.433119031334346
300,320,15.029466559669775
310,320,4.776366155556429
320,320,0
-320,310,24.637080808982343
-310,310,28.577958599248337
-300,310,36.57810853169071
-290,310,42.82371062536108
-280,310,54.50055472663725
-270,310,70.25034551131799
-260,310,84.9741521919823
-250,310,102.0459950911242
-240,310,111.22000379143348
-230,310,113.891296737689
-220,310,113.38218923663435
-210,310,115.9486010131544
-200,310,121.13220313367046
-190,310,123.51199272501295
-180,310,114.85714074539348
-170,310,116.72837394737617
-160,310,115.27042849535428
-150,310,119.05987946789075
-140,310,131.12985897813903
-130,310,138.67570120794835
-120,310,135.33423640645228
-110,310,140.46804053466792
-100,310,147.5139377426399
-90,310,145.8718228800835
-80,310,149.42222865026497
-70,310,149.41868742496078
-60,310,154.81892123683815
-50,310,162.961300850759
-40,310,167.02563941454372
-30,310,170.05380527212347
-20,310,167.21786973760143
-10,310,164.24397414599036
0,310,167.57581603178446
10,310,162.84155149838267
20,310,152.1369650077028
30,310,142.5845987939959
40,310,138.12522365261623
50,310,135.08952360213584
60,310,130.6761752549712
70,310,130.89208704817273
80,310,126.49886067848156
90,310,123.78162019526383
100,310,122.5525654039599
110,310,111.63619132163731
120,310,106.15272436188721
130,310,109.64669096031784
140,310,110.16390785935351
150,310,106.56680864256539
160,310,99.47507233546212
170,310,100.77804122506711
180,310,92.49385292951709
190,310,82.25736398724023
200,310,76.14213737716948
210,310,59.24505217582656
