-30,30,5.656214236667429
-29.698492462311556,30,5.89196612497139
-29.396984924623116,30,6.043335622186618
-29.095477386934675,30,6.17242694743267
-28.79396984924623,30,6.050965133134966
-28.492462311557787,30,5.927061875333791
-28.190954773869347,30,5.927061875333791
-27.889447236180906,30,5.929198138399329
-27.587939698492463,30,5.957427328908217
-27.28643216080402,30,5.999237048905165
-26.984924623115578,30,6.128786144808118
-26.683417085427138,30,6.216220340276188
-26.381909547738694,30,6.159914549477379
-26.08040201005025,30,6.024719615472648
-25.77889447236181,30,5.672541390096894
-25.47738693467337,30,5.26314183260853
-25.175879396984925,30,4.9494163424124515
-24.87437185929648,30,4.821850919356069
-24.57286432160804,30,5.107652399481193
-24.2713567839196,30,5.724269474326695
-23.969849246231156,30,5.996337834744793
-23.668341708542712,30,6.021057450217441
-23.366834170854272,30,6.091554131380178
-23.06532663316583,30,6.304875257495994
-22.763819095477388,30,6.443732356755932
-22.462311557788944,30,6.227969787136645
-22.160804020100503,30,5.845273517967499
-21.859296482412063,30,5.916227969787137
-21.55778894472362,30,5.994354161898222
-21.256281407035175,30,6.427557793545434
-20.954773869346734,30,6.822308690012971
-20.653266331658294,30,7.037613488975357
-20.35175879396985,30,7.212481879911498
-20.050251256281406,30,7.3983367666132605
-19.748743718592966,30,7.453879606317235
-19.447236180904525,30,7.433127336537728
-19.14572864321608,30,7.432059205004959
-18.844221105527637,30,7.211261158159762
-18.542713567839197,30,7.07820248722057
-18.241206030150757,30,6.95551995117113
-17.939698492462313,30,7.045395590142673
-17.63819095477387,30,7.082627603570612
-17.33668341708543,30,7.117418173495079
-17.035175879396988,30,7.1340505073624785
-16.733668341708544,30,7.1088731212329295
-16.4321608040201,30,7.004806591897459
-16.13065326633166,30,6.72587167162585
-15.829145728643217,30,6.490730144197757
-15.527638190954775,30,6.194399938963913
-15.226130653266333,30,5.9096665903715575
-14.92462311557789,30,5.715419241626611
-14.623115577889449,30,5.570000762951095
-14.321608040201006,30,5.484550240329595
-14.020100502512564,30,5.505607690547036
-13.718592964824122,30,5.3186846723125045
-13.417085427135682,30,5.189135576409552
-13.115577889447238,30,5.114213778896772
-12.814070351758794,30,5.03242542153048
-12.512562814070353,30,4.956740672922866
-12.211055276381913,30,4.84290836957351
-11.909547738693469,30,4.759899290455482
-11.608040201005025,30,4.658274204623484
-11.306532663316585,30,4.604104676890211
-11.005025125628144,30,4.596322575722896
-10.7035175879397,30,4.598764019226367
-10.402010050251256,30,4.6016632333867395
-10.100502512562816,30,4.608834973678187
-9.798994974874375,30,4.599526970321202
-9.497487437185931,30,4.653849088273442
-9.195979899497488,30,4.663614862287328
-8.894472361809047,30,4.62027924010071
-8.592964824120607,30,4.666361486228733
-8.291457286432163,30,4.7736324101625085
-7.989949748743719,30,4.944533455405509
-7.688442211055278,30,5.21538109407187
-7.386934673366838,30,5.526359960326543
-7.085427135678394,30,5.723811703669794
-6.78391959798995,30,5.875333791103991
-6.48241206030151,30,6.1068131532768755
-6.180904522613069,30,6.502479591058213
-5.879396984924625,30,6.850537880521859
-5.577889447236181,30,7.179827573052568
-5.276381909547741,30,7.626764324406805
-4.9748743718593005,30,8.021057450217441
-4.6733668341708565,30,8.08346684977493
-4.371859296482413,30,8.105592431525139
-4.070351758793972,30,8.098420691233692
-3.7688442211055317,30,8.025482566567483
-3.467336683417088,30,7.814908064393072
-3.165829145728644,30,7.563134203097581
-2.8643216080402034,30,7.231250476844434
-2.562814070351763,30,6.860303654535745
-2.261306532663319,30,6.725108720531015
-1.959798994974875,30,6.494392309452964
-1.6582914572864347,30,6.2703898680094605
-1.3567839195979943,30,6.1023880369268335
-1.0552763819095503,30,6.117799649042497
-0.7537688442211063,30,5.991912718394751
